,Geneid,bwa,kallisto,star
12353,ENSRNOT00000028514_47356,158,155,150
12354,ENSRNOT00000068108_47357,106,105,101
12355,ENSRNOT00000028476_47358,0,0,0
12356,ENSRNOT00000021282_47359,0,0,0
12357,ENSRNOT00000080840_47360,43,43,42
12358,ENSRNOT00000050072_47361,111,109,103
12359,ENSRNOT00000089226_47362,317,314,305
12360,ENSRNOT00000077211_47363,0,0,0
12361,ENSRNOT00000064170_47364,0,0,0
12362,ENSRNOT00000076158_47365,0,0,0
12363,ENSRNOT00000001971_47366,0,0,0
12364,ENSRNOT00000051893_47367,26,26,26
12365,ENSRNOT00000091424_47368,30,29,28
12366,ENSRNOT00000083566_47369,31,30,30
12367,ENSRNOT00000006319_47370,0,0,0
12368,ENSRNOT00000028725_47371,190,186,175
12369,ENSRNOT00000010850_47372,2,2,2
12370,ENSRNOT00000017076_47373,50,48,47
12371,ENSRNOT00000089901_47374,0,0,0
12372,ENSRNOT00000025616_47375,0,0,0
12373,ENSRNOT00000023268_47376,21,21,20
12374,ENSRNOT00000077731_47377,2,2,2
12375,ENSRNOT00000084905_47378,0,0,0
12376,ENSRNOT00000086716_47379,0,0,0
12377,ENSRNOT00000017624_47380,0,0,0
12378,ENSRNOT00000061267_47381,54,52,46
12379,ENSRNOT00000009040_47382,0,0,0
12380,ENSRNOT00000087197_47383,32,31,29
12381,ENSRNOT00000087359_47384,0,0,0
12382,ENSRNOT00000006360_47385,0,0,0
12383,ENSRNOT00000029328_47386,13,13,11
12384,ENSRNOT00000073087_47387,49,47,42
12385,ENSRNOT00000074659_47388,0,0,0
12386,ENSRNOT00000017798_47389,0,0,0
12387,ENSRNOT00000083752_47390,0,0,0
12388,ENSRNOT00000044244_47391,0,0,0
12389,ENSRNOT00000011303_47392,23,22,21
12390,ENSRNOT00000021475_47393,7,7,6
12391,ENSRNOT00000021925_47394,6,6,6
12392,ENSRNOT00000087632_47395,118,114,108
12393,ENSRNOT00000083132_47396,97,97,93
12394,ENSRNOT00000083995_47397,4,2,2
12395,ENSRNOT00000009230_47398,0,0,0
12396,ENSRNOT00000075882_47399,2,2,2
12397,ENSRNOT00000084045_47400,99,96,95
12398,ENSRNOT00000086380_47401,20,20,19
12399,ENSRNOT00000037072_47402,62,58,54
12400,ENSRNOT00000047635_47403,12,11,11
12401,ENSRNOT00000028992_47404,1,1,1
12402,ENSRNOT00000068065_47405,0,0,0
12403,ENSRNOT00000064833_47406,0,0,0
12404,ENSRNOT00000016232_47407,0,0,0
12405,ENSRNOT00000087382_47408,41,40,37
12406,ENSRNOT00000049859_47409,0,0,0
12407,ENSRNOT00000044523_47410,0,0,0
12408,ENSRNOT00000058595_47411,0,0,0
12409,ENSRNOT00000025388_47412,37,36,36
12410,ENSRNOT00000004529_47413,0,0,0
12411,ENSRNOT00000041243_47414,0,0,0
12412,ENSRNOT00000033795_47415,0,0,0
12413,ENSRNOT00000028801_47416,9,9,9
12414,ENSRNOT00000078220_47417,86,84,82
12415,ENSRNOT00000011384_47418,26,26,25
12416,ENSRNOT00000084968_47419,26,26,25
12417,ENSRNOT00000036383_47420,58,58,57
12418,ENSRNOT00000080588_47421,0,0,0
12419,ENSRNOT00000083949_47422,4,2,2
12420,ENSRNOT00000075356_47423,0,0,0
12421,ENSRNOT00000026543_47424,2,2,2
12422,ENSRNOT00000017602_47425,2,0,0
12423,ENSRNOT00000085228_47426,0,0,0
12424,ENSRNOT00000045224_47427,2,2,1
12425,ENSRNOT00000036629_47428,0,0,0
12426,ENSRNOT00000022041_47429,39,38,34
12427,ENSRNOT00000054974_47430,1,1,1
12428,ENSRNOT00000031291_47431,8,8,7
12429,ENSRNOT00000072966_47432,0,0,0
12430,ENSRNOT00000000432_47433,0,0,0
12431,ENSRNOT00000075602_47434,726,712,669
12432,ENSRNOT00000025529_47435,17,17,12
12433,ENSRNOT00000003297_47436,0,0,0
12434,ENSRNOT00000084200_47437,0,0,0
12435,ENSRNOT00000089024_47438,24,24,24
12436,ENSRNOT00000079907_47439,0,0,0
12437,ENSRNOT00000022377_47440,152,148,143
12438,ENSRNOT00000083129_47441,10,6,5
12439,ENSRNOT00000039518_47442,2,2,2
12440,ENSRNOT00000042679_47443,0,0,0
12441,ENSRNOT00000081408_47444,0,0,0
12442,ENSRNOT00000071281_47445,0,0,0
12443,ENSRNOT00000005807_47446,0,0,0
12444,ENSRNOT00000078300_47447,3,3,3
12445,ENSRNOT00000015016_47448,0,0,0
12446,ENSRNOT00000024455_47449,12,12,9
12447,ENSRNOT00000068440_47450,3,3,3
12448,ENSRNOT00000035312_47451,192,184,170
12449,ENSRNOT00000019386_47452,629,608,564
12450,ENSRNOT00000028082_47453,0,0,0
12451,ENSRNOT00000049155_47454,0,0,0
12452,ENSRNOT00000059349_47455,5,5,5
12453,ENSRNOT00000002718_47456,0,0,0
12454,ENSRNOT00000019340_47457,23,23,21
12455,ENSRNOT00000030919_47458,36321,35537,33488
12456,ENSRNOT00000037168_47459,84,81,76
12457,ENSRNOT00000040102_47460,0,0,0
12458,ENSRNOT00000076022_47461,3,3,3
12459,ENSRNOT00000036728_47462,53,53,47
12460,ENSRNOT00000004344_47463,0,0,0
12461,ENSRNOT00000015369_47464,0,0,0
12462,ENSRNOT00000018652_47465,0,0,0
12463,ENSRNOT00000027323_47466,106,106,100
12464,ENSRNOT00000015427_47467,1,1,1
12465,ENSRNOT00000018725_47468,0,0,0
12466,ENSRNOT00000041733_47469,0,0,0
12467,ENSRNOT00000057372_47470,0,0,0
12468,ENSRNOT00000017952_47471,0,0,0
12469,ENSRNOT00000000168_47472,167,165,151
12470,ENSRNOT00000000911_47473,10,10,10
12471,ENSRNOT00000071516_47474,0,0,0
12472,ENSRNOT00000030065_47475,99,92,91
12473,ENSRNOT00000060095_47476,0,0,0
12474,ENSRNOT00000047649_47477,0,0,0
12475,ENSRNOT00000075378_47478,16,15,15
12476,ENSRNOT00000000689_47479,11,10,8
12477,ENSRNOT00000044896_47480,1,1,1
12478,ENSRNOT00000071433_47481,13,13,13
12479,ENSRNOT00000089241_47482,15,15,14
12480,ENSRNOT00000033916_47483,131,130,119
12481,ENSRNOT00000022589_47484,1,1,1
12482,ENSRNOT00000081823_47485,0,0,0
12483,ENSRNOT00000084986_47486,0,0,0
12484,ENSRNOT00000092169_47487,148,146,141
12485,ENSRNOT00000073016_47488,7,7,6
12486,ENSRNOT00000010887_47489,14,14,12
12487,ENSRNOT00000016445_47490,54,53,46
12488,ENSRNOT00000089164_47491,42,41,32
12489,ENSRNOT00000060466_47492,6,6,6
12490,ENSRNOT00000083900_47493,2,2,2
12491,ENSRNOT00000026231_47494,10,10,10
12492,ENSRNOT00000089801_47495,0,0,0
12493,ENSRNOT00000025249_47496,0,0,0
12494,ENSRNOT00000071166_47497,0,0,0
12495,ENSRNOT00000044570_47498,0,0,0
12496,ENSRNOT00000013963_47499,0,0,0
12497,ENSRNOT00000006689_47500,0,0,0
12498,ENSRNOT00000082691_47501,0,0,0
12499,ENSRNOT00000092641_47502,0,0,0
12500,ENSRNOT00000068497_47503,177,174,170
12501,ENSRNOT00000084003_47504,0,0,0
12502,ENSRNOT00000051121_47505,6,6,6
12503,ENSRNOT00000010970_47506,0,0,0
12504,ENSRNOT00000075425_47507,1395,1358,1268
12505,ENSRNOT00000025966_47508,0,0,0
12506,ENSRNOT00000074401_47509,75,71,65
12507,ENSRNOT00000088327_47510,178,176,167
12508,ENSRNOT00000023211_47511,607,598,571
12509,ENSRNOT00000064276_47512,55,53,51
12510,ENSRNOT00000000438_47513,50,50,49
12511,ENSRNOT00000092212_47514,0,0,0
12512,ENSRNOT00000050237_47515,0,0,0
12513,ENSRNOT00000089852_47516,295,290,277
12514,ENSRNOT00000017735_47517,2,0,0
12515,ENSRNOT00000050908_47518,43,43,43
12516,ENSRNOT00000026441_47519,2,2,2
12517,ENSRNOT00000019816_47520,10,10,8
12518,ENSRNOT00000048376_47521,0,0,0
12519,ENSRNOT00000006203_47522,0,0,0
12520,ENSRNOT00000004199_47523,0,0,0
12521,ENSRNOT00000012314_47524,5,5,4
12522,ENSRNOT00000078108_47525,4,4,4
12523,ENSRNOT00000008947_47526,0,0,0
12524,ENSRNOT00000022012_47527,18,16,15
12525,ENSRNOT00000055174_47528,0,0,0
12526,ENSRNOT00000000266_47529,34,34,33
12527,ENSRNOT00000085516_47530,44,42,42
12528,ENSRNOT00000050914_47531,1,1,1
12529,ENSRNOT00000014104_47532,99,99,98
12530,ENSRNOT00000038915_47533,0,0,0
12531,ENSRNOT00000022797_47534,0,0,0
12532,ENSRNOT00000042466_47535,0,0,0
12533,ENSRNOT00000024854_47536,5,5,5
12534,ENSRNOT00000015979_47537,0,0,0
12535,ENSRNOT00000001466_47538,9,9,8
12536,ENSRNOT00000016307_47539,0,0,0
12537,ENSRNOT00000071928_47540,59,58,56
12538,ENSRNOT00000022620_47541,14,14,12
12539,ENSRNOT00000068617_47542,60,59,52
12540,ENSRNOT00000043904_47543,0,0,0
12541,ENSRNOT00000016982_47544,0,0,0
12542,ENSRNOT00000024922_47545,0,0,0
12543,ENSRNOT00000066685_47546,7,7,7
12544,ENSRNOT00000043811_47547,0,0,0
12545,ENSRNOT00000081342_47548,0,0,0
12546,ENSRNOT00000072642_47549,0,0,0
12547,ENSRNOT00000077853_47550,0,0,0
12548,ENSRNOT00000057537_47551,0,0,0
12549,ENSRNOT00000057298_47552,0,0,0
12550,ENSRNOT00000011114_47553,6,6,5
12551,ENSRNOT00000011840_47554,181,174,166
12552,ENSRNOT00000090057_47555,22,21,21
12553,ENSRNOT00000004806_47556,0,0,0
12554,ENSRNOT00000005718_47557,0,0,0
12555,ENSRNOT00000016828_47558,44,42,40
12556,ENSRNOT00000002111_47559,0,0,0
12557,ENSRNOT00000009172_47560,0,0,0
12558,ENSRNOT00000068043_47561,0,0,0
12559,ENSRNOT00000013356_47562,4,4,4
12560,ENSRNOT00000033980_47563,0,0,0
12561,ENSRNOT00000024576_47564,108,106,99
12562,ENSRNOT00000014198_47565,5,4,4
12563,ENSRNOT00000076387_47566,47,47,45
12564,ENSRNOT00000013511_47567,203,194,181
12565,ENSRNOT00000020036_47568,249,248,232
12566,ENSRNOT00000011048_47569,0,0,0
12567,ENSRNOT00000082910_47570,1,1,1
12568,ENSRNOT00000023638_47571,2,2,2
12569,ENSRNOT00000004702_47572,841,824,773
12570,ENSRNOT00000001338_47573,399,391,358
12571,ENSRNOT00000003511_47574,2,2,2
12572,ENSRNOT00000058034_47575,0,0,0
12573,ENSRNOT00000033377_47576,2,2,2
12574,ENSRNOT00000074934_47577,1,1,1
12575,ENSRNOT00000032663_47578,0,0,0
12576,ENSRNOT00000089249_47579,0,0,0
12577,ENSRNOT00000008325_47580,272,264,248
12578,ENSRNOT00000047852_47581,0,0,0
12579,ENSRNOT00000068606_47582,54,53,47
12580,ENSRNOT00000091822_47583,45,44,42
12581,ENSRNOT00000072272_47584,0,0,0
12582,ENSRNOT00000052017_47585,1,0,0
12583,ENSRNOT00000086562_47586,5,5,5
12584,ENSRNOT00000022236_47587,41,40,34
12585,ENSRNOT00000020432_47588,0,0,0
12586,ENSRNOT00000088651_47589,0,0,0
12587,ENSRNOT00000070893_47590,84,84,76
12588,ENSRNOT00000060210_47591,0,0,0
12589,ENSRNOT00000022748_47592,2,2,2
12590,ENSRNOT00000060273_47593,0,0,0
12591,ENSRNOT00000008403_47594,0,0,0
12592,ENSRNOT00000050803_47595,0,0,0
12593,ENSRNOT00000029635_47596,0,0,0
12594,ENSRNOT00000085600_47597,95,95,92
12595,ENSRNOT00000082821_47598,0,0,0
12596,ENSRNOT00000065383_47599,0,0,0
12597,ENSRNOT00000093078_47600,3,3,3
12598,ENSRNOT00000091596_47601,1509,1474,1376
12599,ENSRNOT00000000675_47602,0,0,0
12600,ENSRNOT00000043521_47603,1,1,1
12601,ENSRNOT00000093715_47604,26,26,24
12602,ENSRNOT00000074582_47605,13,13,13
12603,ENSRNOT00000031191_47606,38,37,36
12604,ENSRNOT00000039430_47607,0,0,0
12605,ENSRNOT00000042021_47608,0,0,0
12606,ENSRNOT00000066317_47609,0,0,0
12607,ENSRNOT00000089083_47610,61,2,2
12608,ENSRNOT00000060614_47611,0,0,0
12609,ENSRNOT00000051259_47612,39,39,37
12610,ENSRNOT00000075133_47613,0,0,0
12611,ENSRNOT00000028603_47614,0,0,0
12612,ENSRNOT00000001899_47615,18,17,14
12613,ENSRNOT00000038239_47616,0,0,0
12614,ENSRNOT00000011339_47617,40,40,39
12615,ENSRNOT00000000041_47618,6,6,6
12616,ENSRNOT00000021941_47619,80,79,77
12617,ENSRNOT00000071141_47620,9,9,9
12618,ENSRNOT00000085764_47621,0,0,0
12619,ENSRNOT00000084389_47622,2,2,2
12620,ENSRNOT00000019504_47623,14,14,13
12621,ENSRNOT00000077922_47624,61,60,58
12622,ENSRNOT00000059173_47625,0,0,0
12623,ENSRNOT00000061385_47626,94,89,83
12624,ENSRNOT00000022659_47627,0,0,0
12625,ENSRNOT00000022939_47628,13,13,13
12626,ENSRNOT00000089013_47629,8,8,8
12627,ENSRNOT00000042386_47630,0,0,0
12628,ENSRNOT00000071125_47631,0,0,0
12629,ENSRNOT00000065884_47632,0,0,0
12630,ENSRNOT00000045532_47633,0,0,0
12631,ENSRNOT00000010151_47634,9,9,9
12632,ENSRNOT00000084088_47635,1,1,0
12633,ENSRNOT00000072616_47636,3,3,3
12634,ENSRNOT00000015643_47637,11,11,11
12635,ENSRNOT00000016887_47638,451,444,414
12636,ENSRNOT00000025761_47639,1,1,1
12637,ENSRNOT00000040280_47640,0,0,0
12638,ENSRNOT00000034403_47641,0,0,0
12639,ENSRNOT00000050359_47642,0,0,0
12640,ENSRNOT00000052078_47643,0,0,0
12641,ENSRNOT00000017282_47644,5,5,5
12642,ENSRNOT00000023416_47645,16,14,14
12643,ENSRNOT00000048236_47646,8,8,6
12644,ENSRNOT00000084833_47647,6,6,3
12645,ENSRNOT00000027634_47648,293,291,276
12646,ENSRNOT00000072630_47649,0,0,0
12647,ENSRNOT00000080221_47650,0,0,0
12648,ENSRNOT00000016077_47651,21,21,20
12649,ENSRNOT00000031138_47652,0,0,0
12650,ENSRNOT00000041341_47653,7,7,7
12651,ENSRNOT00000079035_47654,0,0,0
12652,ENSRNOT00000002936_47655,20,20,18
12653,ENSRNOT00000007487_47656,0,0,0
12654,ENSRNOT00000034252_47657,0,0,0
12655,ENSRNOT00000012984_47658,141,141,135
12656,ENSRNOT00000027315_47659,45,44,39
12657,ENSRNOT00000030617_47660,45,42,40
12658,ENSRNOT00000024222_47661,1,1,1
12659,ENSRNOT00000037446_47662,0,0,0
12660,ENSRNOT00000072373_47663,48,46,39
12661,ENSRNOT00000016797_47664,4,4,4
12662,ENSRNOT00000041715_47665,9,9,9
12663,ENSRNOT00000073915_47666,728,713,668
12664,ENSRNOT00000058919_47667,0,0,0
12665,ENSRNOT00000077503_47668,0,0,0
12666,ENSRNOT00000052043_47669,0,0,0
12667,ENSRNOT00000001640_47670,22,22,18
12668,ENSRNOT00000025346_47671,0,0,0
12669,ENSRNOT00000072458_47672,0,0,0
12670,ENSRNOT00000073927_47673,6,6,6
12671,ENSRNOT00000018310_47674,7,7,7
12672,ENSRNOT00000023619_47675,0,0,0
12673,ENSRNOT00000007812_47676,155,151,139
12674,ENSRNOT00000012327_47677,122,119,108
12675,ENSRNOT00000075615_47678,0,0,0
12676,ENSRNOT00000008342_47679,0,0,0
12677,ENSRNOT00000022074_47680,0,0,0
12678,ENSRNOT00000081246_47681,0,0,0
12679,ENSRNOT00000051625_47682,0,0,0
12680,ENSRNOT00000011244_47683,0,0,0
12681,ENSRNOT00000036914_47684,0,0,0
12682,ENSRNOT00000032355_47685,0,0,0
12683,ENSRNOT00000038536_47686,0,0,0
12684,ENSRNOT00000021963_47687,0,0,0
12685,ENSRNOT00000083196_47688,0,0,0
12686,ENSRNOT00000080714_47689,41,39,36
12687,ENSRNOT00000077195_47690,4,4,3
12688,ENSRNOT00000027206_47691,0,0,0
12689,ENSRNOT00000076164_47692,37,37,33
12690,ENSRNOT00000052227_47693,17,16,14
12691,ENSRNOT00000017938_47694,29,29,26
12692,ENSRNOT00000080235_47695,11,11,11
12693,ENSRNOT00000059810_47696,2,2,2
12694,ENSRNOT00000050825_47697,1,1,1
12695,ENSRNOT00000049722_47698,0,0,0
12696,ENSRNOT00000057001_47699,0,0,0
12697,ENSRNOT00000088289_47700,0,0,0
12698,ENSRNOT00000093254_47701,4,4,4
12699,ENSRNOT00000054975_47702,2,1,1
12700,ENSRNOT00000001387_47703,51,51,42
12701,ENSRNOT00000052292_47704,0,0,0
12702,ENSRNOT00000000083_47705,352,348,324
12703,ENSRNOT00000002156_47706,0,0,0
12704,ENSRNOT00000079552_47707,2,2,2
12705,ENSRNOT00000042289_47708,14,14,14
12706,ENSRNOT00000065292_47709,250,242,226
12707,ENSRNOT00000048905_47710,7,7,7
12708,ENSRNOT00000006818_47711,0,0,0
12709,ENSRNOT00000059167_47712,0,0,0
12710,ENSRNOT00000064349_47713,230,229,216
12711,ENSRNOT00000055792_47714,0,0,0
12712,ENSRNOT00000092114_47715,0,0,0
12713,ENSRNOT00000011864_47716,133,133,123
12714,ENSRNOT00000061242_47717,0,0,0
12715,ENSRNOT00000083484_47718,9,9,8
12716,ENSRNOT00000070869_47719,0,0,0
12717,ENSRNOT00000072094_47720,0,0,0
12718,ENSRNOT00000064374_47721,168,167,161
12719,ENSRNOT00000084580_47722,2,2,2
12720,ENSRNOT00000013123_47723,0,0,0
12721,ENSRNOT00000020147_47724,0,0,0
12722,ENSRNOT00000049260_47725,0,0,0
12723,ENSRNOT00000071804_47726,3,3,3
12724,ENSRNOT00000078957_47727,130,128,123
12725,ENSRNOT00000064068_47728,607,595,556
12726,ENSRNOT00000044181_47729,0,0,0
12727,ENSRNOT00000051810_47730,0,0,0
12728,ENSRNOT00000092006_47731,0,0,0
12729,ENSRNOT00000060012_47732,16,15,13
12730,ENSRNOT00000070792_47733,1,1,1
12731,ENSRNOT00000008019_47734,0,0,0
12732,ENSRNOT00000078639_47735,24,24,22
12733,ENSRNOT00000088593_47736,389,380,351
12734,ENSRNOT00000010312_47737,0,0,0
12735,ENSRNOT00000031190_47738,0,0,0
12736,ENSRNOT00000056967_47739,3,3,2
12737,ENSRNOT00000083464_47740,1323,1295,1224
12738,ENSRNOT00000051671_47741,0,0,0
12739,ENSRNOT00000026120_47742,258,257,246
12740,ENSRNOT00000074237_47743,0,0,0
12741,ENSRNOT00000066614_47744,0,0,0
12742,ENSRNOT00000042140_47745,0,0,0
12743,ENSRNOT00000021568_47746,0,0,0
12744,ENSRNOT00000092218_47747,15,14,13
12745,ENSRNOT00000071517_47748,0,0,0
12746,ENSRNOT00000074923_47749,0,0,0
12747,ENSRNOT00000015460_47750,488,477,447
12748,ENSRNOT00000047324_47751,46,44,41
12749,ENSRNOT00000018734_47752,581,566,541
12750,ENSRNOT00000092489_47753,33,32,31
12751,ENSRNOT00000023648_47754,16,16,16
12752,ENSRNOT00000008126_47755,0,0,0
12753,ENSRNOT00000015740_47756,0,0,0
12754,ENSRNOT00000047593_47757,0,0,0
12755,ENSRNOT00000080166_47758,1,1,1
12756,ENSRNOT00000092750_47759,0,0,0
12757,ENSRNOT00000057478_47760,0,0,0
12758,ENSRNOT00000043677_47761,6,6,6
12759,ENSRNOT00000022952_47762,31,27,27
12760,ENSRNOT00000001187_47763,0,0,0
12761,ENSRNOT00000024137_47764,0,0,0
12762,ENSRNOT00000077762_47765,0,0,0
12763,ENSRNOT00000042638_47766,17,15,15
12764,ENSRNOT00000043937_47767,36,36,35
12765,ENSRNOT00000051702_47768,35,35,32
12766,ENSRNOT00000088677_47769,49,49,49
12767,ENSRNOT00000026318_47770,128,127,121
12768,ENSRNOT00000045305_47771,3,1,1
12769,ENSRNOT00000016155_47772,2,2,2
12770,ENSRNOT00000034983_47773,302,300,280
12771,ENSRNOT00000003674_47774,421,412,387
12772,ENSRNOT00000086605_47775,85,72,70
12773,ENSRNOT00000050099_47776,58,54,50
12774,ENSRNOT00000003872_47777,7,7,6
12775,ENSRNOT00000079995_47778,156,154,143
12776,ENSRNOT00000072298_47779,2,0,0
12777,ENSRNOT00000036672_47780,0,0,0
12778,ENSRNOT00000082012_47781,0,0,0
12779,ENSRNOT00000016629_47782,18,18,17
12780,ENSRNOT00000021308_47783,0,0,0
12781,ENSRNOT00000080466_47784,0,0,0
12782,ENSRNOT00000090424_47785,2,2,1
12783,ENSRNOT00000021656_47786,86,85,81
12784,ENSRNOT00000017776_47787,0,0,0
12785,ENSRNOT00000004659_47788,0,0,0
12786,ENSRNOT00000080824_47789,32,32,29
12787,ENSRNOT00000010641_47790,0,0,0
12788,ENSRNOT00000067591_47791,9,9,8
12789,ENSRNOT00000064251_47792,95,94,90
12790,ENSRNOT00000078211_47793,16,16,16
12791,ENSRNOT00000018936_47794,211,209,195
12792,ENSRNOT00000087634_47795,0,0,0
12793,ENSRNOT00000080189_47796,0,0,0
12794,ENSRNOT00000089849_47797,16,16,16
12795,ENSRNOT00000000708_47798,0,0,0
12796,ENSRNOT00000089193_47799,7,5,5
12797,ENSRNOT00000027209_47800,3,3,2
12798,ENSRNOT00000019489_47801,0,0,0
12799,ENSRNOT00000065105_47802,19,19,19
12800,ENSRNOT00000004491_47803,0,0,0
12801,ENSRNOT00000017859_47804,0,0,0
12802,ENSRNOT00000006063_47805,52,52,49
12803,ENSRNOT00000082838_47806,0,0,0
12804,ENSRNOT00000073425_47807,0,0,0
12805,ENSRNOT00000077741_47808,0,0,0
12806,ENSRNOT00000083064_47809,0,0,0
12807,ENSRNOT00000009081_47810,0,0,0
12808,ENSRNOT00000086221_47811,500,494,459
12809,ENSRNOT00000075189_47812,0,0,0
12810,ENSRNOT00000081915_47813,0,0,0
12811,ENSRNOT00000030881_47814,0,0,0
12812,ENSRNOT00000018918_47815,9,9,8
12813,ENSRNOT00000049657_47816,0,0,0
12814,ENSRNOT00000022217_47817,0,0,0
12815,ENSRNOT00000090799_47818,56,55,49
12816,ENSRNOT00000046311_47819,154,153,141
12817,ENSRNOT00000079383_47820,0,0,0
12818,ENSRNOT00000068340_47821,5,4,4
12819,ENSRNOT00000012569_47822,0,0,0
12820,ENSRNOT00000023342_47823,841,832,767
12821,ENSRNOT00000074443_47824,0,0,0
12822,ENSRNOT00000076624_47825,1,1,1
12823,ENSRNOT00000017688_47826,170,165,160
12824,ENSRNOT00000044209_47827,0,0,0
12825,ENSRNOT00000079487_47828,0,0,0
12826,ENSRNOT00000046475_47829,2,2,2
12827,ENSRNOT00000045384_47830,0,0,0
12828,ENSRNOT00000019331_47831,0,0,0
12829,ENSRNOT00000006597_47832,0,0,0
12830,ENSRNOT00000012334_47833,0,0,0
12831,ENSRNOT00000088192_47834,34,32,32
12832,ENSRNOT00000040505_47835,383,366,324
12833,ENSRNOT00000016164_47836,21,21,20
12834,ENSRNOT00000079951_47837,0,0,0
12835,ENSRNOT00000061780_47838,0,0,0
12836,ENSRNOT00000064390_47839,0,0,0
12837,ENSRNOT00000028262_47840,0,0,0
12838,ENSRNOT00000013299_47841,14,14,14
12839,ENSRNOT00000048478_47842,0,0,0
12840,ENSRNOT00000010040_47843,30,30,29
12841,ENSRNOT00000043510_47844,0,0,0
12842,ENSRNOT00000018982_47845,55,54,48
12843,ENSRNOT00000004609_47846,194,192,187
12844,ENSRNOT00000076373_47847,0,0,0
12845,ENSRNOT00000028297_47848,8,8,8
12846,ENSRNOT00000004451_47849,0,0,0
12847,ENSRNOT00000087657_47850,0,0,0
12848,ENSRNOT00000002738_47851,475,459,434
12849,ENSRNOT00000043676_47852,0,0,0
12850,ENSRNOT00000040270_47853,0,0,0
12851,ENSRNOT00000075371_47854,79,77,68
12852,ENSRNOT00000033984_47855,56,56,52
12853,ENSRNOT00000011079_47856,0,0,0
12854,ENSRNOT00000025580_47857,0,0,0
12855,ENSRNOT00000003641_47858,1,1,1
12856,ENSRNOT00000018167_47859,29,29,22
12857,ENSRNOT00000088110_47860,95,95,87
12858,ENSRNOT00000005143_47861,1,1,1
12859,ENSRNOT00000047747_47862,0,0,0
12860,ENSRNOT00000023152_47863,66,65,63
12861,ENSRNOT00000086349_47864,0,0,0
12862,ENSRNOT00000008444_47865,0,0,0
12863,ENSRNOT00000039083_47866,2,2,2
12864,ENSRNOT00000035973_47867,0,0,0
12865,ENSRNOT00000032015_47868,1000,990,923
12866,ENSRNOT00000072973_47869,203,202,186
12867,ENSRNOT00000074462_47870,0,0,0
12868,ENSRNOT00000073128_47871,0,0,0
12869,ENSRNOT00000075800_47872,110,108,105
12870,ENSRNOT00000060977_47873,66,65,64
12871,ENSRNOT00000076484_47874,410,396,374
12872,ENSRNOT00000072160_47875,4,4,2
12873,ENSRNOT00000021822_47876,51,49,49
12874,ENSRNOT00000034889_47877,0,0,0
12875,ENSRNOT00000016578_47878,0,0,0
12876,ENSRNOT00000007889_47879,3,3,3
12877,ENSRNOT00000009368_47880,0,0,0
12878,ENSRNOT00000075612_47881,436,425,398
12879,ENSRNOT00000073461_47882,0,0,0
12880,ENSRNOT00000007923_47883,3,3,2
12881,ENSRNOT00000024758_47884,0,0,0
12882,ENSRNOT00000034545_47885,34,32,32
12883,ENSRNOT00000017629_47886,20,20,19
12884,ENSRNOT00000071411_47887,118,113,105
12885,ENSRNOT00000031756_47888,2,2,2
12886,ENSRNOT00000061404_47889,27,27,26
12887,ENSRNOT00000012995_47890,0,0,0
12888,ENSRNOT00000076946_47891,38,38,38
12889,ENSRNOT00000007168_47892,0,0,0
12890,ENSRNOT00000012371_47893,0,0,0
12891,ENSRNOT00000046585_47894,92,89,83
12892,ENSRNOT00000074972_47895,11,11,9
12893,ENSRNOT00000036933_47896,0,0,0
12894,ENSRNOT00000042619_47897,342,20,20
12895,ENSRNOT00000026680_47898,17,17,17
12896,ENSRNOT00000056161_47899,45,45,45
12897,ENSRNOT00000035274_47900,0,0,0
12898,ENSRNOT00000042571_47901,0,0,0
12899,ENSRNOT00000026755_47902,186,180,172
12900,ENSRNOT00000049645_47903,0,0,0
12901,ENSRNOT00000043754_47904,546,530,498
12902,ENSRNOT00000002862_47905,200,196,179
12903,ENSRNOT00000064902_47906,27,27,24
12904,ENSRNOT00000002956_47907,20,20,20
12905,ENSRNOT00000043358_47908,0,0,0
12906,ENSRNOT00000030152_47909,1,1,1
12907,ENSRNOT00000004532_47910,30,28,27
12908,ENSRNOT00000080875_47911,0,0,0
12909,ENSRNOT00000023913_47912,5,3,3
12910,ENSRNOT00000043926_47913,0,0,0
12911,ENSRNOT00000021986_47914,0,0,0
12912,ENSRNOT00000090350_47915,3,3,3
12913,ENSRNOT00000090762_47916,21,21,21
12914,ENSRNOT00000026924_47917,0,0,0
12915,ENSRNOT00000074214_47918,0,0,0
12916,ENSRNOT00000045652_47919,0,0,0
12917,ENSRNOT00000048759_47920,0,0,0
12918,ENSRNOT00000083767_47921,0,0,0
12919,ENSRNOT00000025783_47922,10,10,10
12920,ENSRNOT00000025193_47923,343,332,313
12921,ENSRNOT00000078996_47924,795,782,721
12922,ENSRNOT00000082630_47925,0,0,0
12923,ENSRNOT00000071833_47926,0,0,0
12924,ENSRNOT00000072995_47927,0,0,0
12925,ENSRNOT00000054965_47928,167,164,155
12926,ENSRNOT00000087075_47929,1136,1115,1065
12927,ENSRNOT00000034758_47930,0,0,0
12928,ENSRNOT00000005559_47931,0,0,0
12929,ENSRNOT00000081569_47932,0,0,0
12930,ENSRNOT00000013927_47933,0,0,0
12931,ENSRNOT00000078494_47934,14,13,13
12932,ENSRNOT00000079342_47935,13,13,13
12933,ENSRNOT00000065576_47936,70,67,63
