Geneid,rat_DMF_hi_RPH_6_S54_L002_R1_001
ENSRNOT00000021580_45847,0
ENSRNOT00000072534_45848,16
ENSRNOT00000042490_45849,54
ENSRNOT00000049942_45850,239
ENSRNOT00000074410_45851,1
ENSRNOT00000008269_45852,0
ENSRNOT00000078467_45853,0
ENSRNOT00000035491_45854,0
ENSRNOT00000049820_45855,0
ENSRNOT00000090600_45856,72
ENSRNOT00000024545_45857,123
ENSRNOT00000075323_45858,0
ENSRNOT00000015333_45859,56
ENSRNOT00000037059_45860,0
ENSRNOT00000027688_45861,0
ENSRNOT00000036815_45862,0
ENSRNOT00000050440_45863,20
ENSRNOT00000092159_45864,0
ENSRNOT00000001164_45865,0
ENSRNOT00000003450_45866,0
ENSRNOT00000022527_45867,43
ENSRNOT00000027579_45868,46
ENSRNOT00000030031_45869,162
ENSRNOT00000091866_45870,44
ENSRNOT00000024781_45871,25
ENSRNOT00000073569_45872,0
ENSRNOT00000034950_45873,105
ENSRNOT00000015322_45874,35
ENSRNOT00000023209_45875,0
ENSRNOT00000073875_45876,0
ENSRNOT00000020946_45877,78
ENSRNOT00000075917_45878,68
ENSRNOT00000051732_45879,0
ENSRNOT00000044158_45880,2
ENSRNOT00000003818_45881,0
ENSRNOT00000066254_45882,0
ENSRNOT00000007775_45883,0
ENSRNOT00000044271_45884,0
ENSRNOT00000029660_45885,48
ENSRNOT00000022563_45886,0
ENSRNOT00000034936_45887,0
ENSRNOT00000073469_45888,0
ENSRNOT00000066808_45889,99
ENSRNOT00000020581_45890,371
ENSRNOT00000001668_45891,95
ENSRNOT00000047702_45892,0
ENSRNOT00000068040_45893,0
ENSRNOT00000048298_45894,3
ENSRNOT00000027436_45895,32
ENSRNOT00000002759_45896,0
ENSRNOT00000038874_45897,0
ENSRNOT00000072420_45898,17
ENSRNOT00000063917_45899,73
ENSRNOT00000083156_45900,271
ENSRNOT00000046877_45901,0
ENSRNOT00000090772_45902,0
ENSRNOT00000002427_45903,15
ENSRNOT00000007229_45904,0
ENSRNOT00000016048_45905,0
ENSRNOT00000012947_45906,16
ENSRNOT00000020713_45907,0
ENSRNOT00000078879_45908,14
ENSRNOT00000045743_45909,0
ENSRNOT00000026718_45910,502
ENSRNOT00000006460_45911,0
ENSRNOT00000003340_45912,0
ENSRNOT00000044052_45913,0
ENSRNOT00000010508_45914,13
ENSRNOT00000006482_45915,0
ENSRNOT00000092902_45916,0
ENSRNOT00000072875_45917,4329
ENSRNOT00000024165_45918,0
ENSRNOT00000080504_45919,0
ENSRNOT00000092203_45920,0
ENSRNOT00000003788_45921,0
ENSRNOT00000043826_45922,2
ENSRNOT00000000676_45923,3
ENSRNOT00000074081_45924,485
ENSRNOT00000014802_45925,156
ENSRNOT00000027083_45926,64
ENSRNOT00000067400_45927,0
ENSRNOT00000071779_45928,0
ENSRNOT00000044975_45929,15
ENSRNOT00000049865_45930,1
ENSRNOT00000090035_45931,0
ENSRNOT00000079924_45932,1
ENSRNOT00000026376_45933,17
ENSRNOT00000007465_45934,0
ENSRNOT00000073049_45935,0
ENSRNOT00000089059_45936,0
ENSRNOT00000038594_45937,0
ENSRNOT00000005817_45938,125
ENSRNOT00000078991_45939,224
ENSRNOT00000091471_45940,84
ENSRNOT00000075283_45941,188
ENSRNOT00000079277_45942,0
ENSRNOT00000008508_45943,55
ENSRNOT00000024855_45944,1
ENSRNOT00000076866_45945,0
ENSRNOT00000060500_45946,2
ENSRNOT00000088732_45947,62
ENSRNOT00000034044_45948,8
ENSRNOT00000040288_45949,0
ENSRNOT00000002174_45950,124
ENSRNOT00000005078_45951,43
ENSRNOT00000084710_45952,0
ENSRNOT00000071251_45953,26
ENSRNOT00000022157_45954,1
ENSRNOT00000068562_45955,0
ENSRNOT00000049609_45956,150
ENSRNOT00000036754_45957,0
ENSRNOT00000025055_45958,0
ENSRNOT00000006423_45959,3
ENSRNOT00000001545_45960,2289
ENSRNOT00000013093_45961,47
ENSRNOT00000078736_45962,0
ENSRNOT00000075069_45963,16
ENSRNOT00000073999_45964,0
ENSRNOT00000009404_45965,483
ENSRNOT00000058474_45966,0
ENSRNOT00000080096_45967,0
ENSRNOT00000032254_45968,0
ENSRNOT00000033953_45969,0
ENSRNOT00000072438_45970,0
ENSRNOT00000084704_45971,0
ENSRNOT00000040637_45972,21
ENSRNOT00000071047_45973,0
ENSRNOT00000089003_45974,0
ENSRNOT00000001307_45975,47
ENSRNOT00000051857_45976,30
ENSRNOT00000047734_45977,2
ENSRNOT00000017948_45978,0
ENSRNOT00000088661_45979,7
ENSRNOT00000036350_45980,12
ENSRNOT00000085312_45981,1
ENSRNOT00000003397_45982,186
ENSRNOT00000079808_45983,163
ENSRNOT00000091978_45984,0
ENSRNOT00000087805_45985,29
ENSRNOT00000074282_45986,0
ENSRNOT00000009923_45987,958
ENSRNOT00000005832_45988,6
ENSRNOT00000071834_45989,0
ENSRNOT00000050398_45990,30
ENSRNOT00000044878_45991,0
ENSRNOT00000025716_45992,105
ENSRNOT00000081649_45993,0
ENSRNOT00000063839_45994,1
ENSRNOT00000015217_45995,1103
ENSRNOT00000070880_45996,0
ENSRNOT00000034930_45997,155
ENSRNOT00000018422_45998,45
ENSRNOT00000073767_45999,2
ENSRNOT00000088653_46000,0
ENSRNOT00000079746_46001,1
ENSRNOT00000091519_46002,0
ENSRNOT00000042985_46003,218
ENSRNOT00000076820_46004,0
ENSRNOT00000018860_46005,0
ENSRNOT00000002068_46006,194
ENSRNOT00000061236_46007,13
ENSRNOT00000073768_46008,1
ENSRNOT00000086856_46009,26
ENSRNOT00000078264_46010,0
ENSRNOT00000002634_46011,0
ENSRNOT00000023121_46012,2
ENSRNOT00000085466_46013,135
ENSRNOT00000022020_46014,0
ENSRNOT00000080141_46015,0
ENSRNOT00000081468_46016,0
ENSRNOT00000015560_46017,0
ENSRNOT00000030694_46018,61
ENSRNOT00000001635_46019,0
ENSRNOT00000061279_46020,0
ENSRNOT00000019734_46021,214
ENSRNOT00000001490_46022,2
ENSRNOT00000015221_46023,0
ENSRNOT00000015916_46024,0
ENSRNOT00000065811_46025,369
ENSRNOT00000068561_46026,0
ENSRNOT00000090699_46027,0
ENSRNOT00000085940_46028,4
ENSRNOT00000024362_46029,669
ENSRNOT00000031360_46030,0
ENSRNOT00000080591_46031,28
ENSRNOT00000082173_46032,289
ENSRNOT00000065792_46033,0
ENSRNOT00000079893_46034,0
ENSRNOT00000077087_46035,0
ENSRNOT00000003076_46036,18
ENSRNOT00000072071_46037,0
ENSRNOT00000068160_46038,0
ENSRNOT00000010022_46039,1
ENSRNOT00000072480_46040,0
ENSRNOT00000010024_46041,43
ENSRNOT00000035948_46042,0
ENSRNOT00000034299_46043,0
ENSRNOT00000049635_46044,0
ENSRNOT00000012177_46045,804
ENSRNOT00000001077_46046,41
ENSRNOT00000071060_46047,1
ENSRNOT00000035963_46048,0
ENSRNOT00000048504_46049,565
ENSRNOT00000059651_46050,0
ENSRNOT00000065464_46051,103
ENSRNOT00000028322_46052,8
ENSRNOT00000038247_46053,2
ENSRNOT00000048576_46054,3
ENSRNOT00000080078_46055,1
ENSRNOT00000066098_46056,54
ENSRNOT00000049262_46057,6
ENSRNOT00000093253_46058,44
ENSRNOT00000022863_46059,0
ENSRNOT00000056932_46060,10
ENSRNOT00000041305_46061,14
ENSRNOT00000011891_46062,98
ENSRNOT00000082906_46063,0
ENSRNOT00000090110_46064,0
ENSRNOT00000016026_46065,4
ENSRNOT00000003391_46066,25
ENSRNOT00000045987_46067,6
ENSRNOT00000088453_46068,0
ENSRNOT00000086248_46069,0
ENSRNOT00000079072_46070,35
ENSRNOT00000029692_46071,3
ENSRNOT00000074735_46072,0
ENSRNOT00000074796_46073,316
ENSRNOT00000004475_46074,1
ENSRNOT00000091495_46075,0
ENSRNOT00000077667_46076,0
ENSRNOT00000028536_46077,0
ENSRNOT00000072444_46078,396
ENSRNOT00000038340_46079,689
ENSRNOT00000042880_46080,0
ENSRNOT00000021970_46081,340
ENSRNOT00000015270_46082,0
ENSRNOT00000076318_46083,0
ENSRNOT00000074420_46084,0
ENSRNOT00000089712_46085,0
ENSRNOT00000084066_46086,2
ENSRNOT00000008303_46087,12
ENSRNOT00000064696_46088,0
ENSRNOT00000093558_46089,3
ENSRNOT00000004132_46090,0
ENSRNOT00000001277_46091,2
ENSRNOT00000015707_46092,0
ENSRNOT00000022945_46093,33
ENSRNOT00000026407_46094,0
ENSRNOT00000091602_46095,0
ENSRNOT00000027972_46096,12
ENSRNOT00000044017_46097,8
ENSRNOT00000080421_46098,1478
ENSRNOT00000024863_46099,5
ENSRNOT00000016577_46100,1
ENSRNOT00000023430_46101,12
ENSRNOT00000047914_46102,0
ENSRNOT00000020514_46103,0
ENSRNOT00000014007_46104,0
ENSRNOT00000001774_46105,0
ENSRNOT00000031739_46106,15
ENSRNOT00000023163_46107,174
ENSRNOT00000038253_46108,0
ENSRNOT00000042958_46109,0
ENSRNOT00000083203_46110,16
ENSRNOT00000054685_46111,0
ENSRNOT00000024076_46112,0
ENSRNOT00000028200_46113,0
ENSRNOT00000018853_46114,2
ENSRNOT00000055232_46115,3
ENSRNOT00000087381_46116,111
ENSRNOT00000010539_46117,0
ENSRNOT00000051824_46118,0
ENSRNOT00000077578_46119,10
ENSRNOT00000083879_46120,0
ENSRNOT00000003274_46121,0
ENSRNOT00000083659_46122,1
ENSRNOT00000051473_46123,2
ENSRNOT00000090545_46124,1
ENSRNOT00000061616_46125,2
ENSRNOT00000001227_46126,415
ENSRNOT00000072703_46127,7
ENSRNOT00000072772_46128,0
ENSRNOT00000028373_46129,534
ENSRNOT00000073934_46130,0
ENSRNOT00000058563_46131,0
ENSRNOT00000028119_46132,0
ENSRNOT00000036340_46133,0
ENSRNOT00000076165_46134,3
ENSRNOT00000064661_46135,6
ENSRNOT00000075201_46136,6
ENSRNOT00000058645_46137,5
ENSRNOT00000064948_46138,0
ENSRNOT00000001950_46139,7
ENSRNOT00000071381_46140,0
ENSRNOT00000029791_46141,313
ENSRNOT00000071740_46142,0
ENSRNOT00000080740_46143,0
ENSRNOT00000079697_46144,47
ENSRNOT00000027578_46145,3
ENSRNOT00000022698_46146,0
ENSRNOT00000090228_46147,2
ENSRNOT00000037588_46148,72
ENSRNOT00000024952_46149,55
ENSRNOT00000009328_46150,6
ENSRNOT00000021169_46151,0
ENSRNOT00000071638_46152,0
ENSRNOT00000084229_46153,0
ENSRNOT00000008787_46154,35
ENSRNOT00000079381_46155,1
ENSRNOT00000023349_46156,0
ENSRNOT00000083442_46157,52
ENSRNOT00000032785_46158,0
ENSRNOT00000026832_46159,20
ENSRNOT00000048274_46160,0
ENSRNOT00000046886_46161,354
ENSRNOT00000044921_46162,0
ENSRNOT00000009181_46163,71
ENSRNOT00000016230_46164,1
ENSRNOT00000002394_46165,97
ENSRNOT00000072684_46166,2
ENSRNOT00000017012_46167,0
ENSRNOT00000058420_46168,0
ENSRNOT00000036750_46169,41
ENSRNOT00000084144_46170,11
ENSRNOT00000076833_46171,6
ENSRNOT00000081426_46172,0
ENSRNOT00000035765_46173,1
ENSRNOT00000034096_46174,192
ENSRNOT00000020109_46175,0
ENSRNOT00000037160_46176,0
ENSRNOT00000088433_46177,0
ENSRNOT00000045060_46178,1
ENSRNOT00000025564_46179,0
ENSRNOT00000023111_46180,30
ENSRNOT00000024831_46181,0
ENSRNOT00000067556_46182,292
ENSRNOT00000028217_46183,109
ENSRNOT00000025140_46184,15
ENSRNOT00000079424_46185,0
ENSRNOT00000014437_46186,0
ENSRNOT00000025575_46187,27
ENSRNOT00000081152_46188,0
ENSRNOT00000023457_46189,2
ENSRNOT00000076957_46190,228
ENSRNOT00000066193_46191,24
ENSRNOT00000036128_46192,0
ENSRNOT00000088194_46193,0
ENSRNOT00000042179_46194,0
ENSRNOT00000066600_46195,0
ENSRNOT00000041974_46196,0
ENSRNOT00000072393_46197,0
ENSRNOT00000001682_46198,8
ENSRNOT00000072786_46199,0
ENSRNOT00000082612_46200,26
ENSRNOT00000027561_46201,3
ENSRNOT00000000446_46202,167
ENSRNOT00000002670_46203,0
ENSRNOT00000002883_46204,44
ENSRNOT00000047572_46205,0
ENSRNOT00000026418_46206,251
ENSRNOT00000048750_46207,0
ENSRNOT00000006543_46208,34
ENSRNOT00000049588_46209,6
ENSRNOT00000032719_46210,78
ENSRNOT00000019735_46211,33
ENSRNOT00000066033_46212,0
ENSRNOT00000055923_46213,0
ENSRNOT00000015150_46214,0
ENSRNOT00000086119_46215,36
ENSRNOT00000092068_46216,4
ENSRNOT00000064212_46217,24
ENSRNOT00000092455_46218,11
ENSRNOT00000033075_46219,0
ENSRNOT00000015929_46220,0
ENSRNOT00000020245_46221,5
ENSRNOT00000075153_46222,10
ENSRNOT00000049841_46223,0
ENSRNOT00000080965_46224,4
ENSRNOT00000073026_46225,438
ENSRNOT00000080900_46226,42
ENSRNOT00000021046_46227,1
ENSRNOT00000003799_46228,0
ENSRNOT00000079860_46229,1
ENSRNOT00000059921_46230,2
ENSRNOT00000044751_46231,29
ENSRNOT00000008971_46232,0
ENSRNOT00000012406_46233,0
ENSRNOT00000044116_46234,129
ENSRNOT00000081738_46235,43
ENSRNOT00000038257_46236,42
ENSRNOT00000081839_46237,489
ENSRNOT00000073133_46238,0
ENSRNOT00000010020_46239,6
ENSRNOT00000025381_46240,458
ENSRNOT00000083148_46241,1
ENSRNOT00000085537_46242,0
ENSRNOT00000084568_46243,213
ENSRNOT00000017613_46244,90
ENSRNOT00000078252_46245,0
ENSRNOT00000003026_46246,24
ENSRNOT00000043554_46247,1
ENSRNOT00000091308_46248,5
ENSRNOT00000049211_46249,0
ENSRNOT00000015474_46250,13
ENSRNOT00000082551_46251,15
ENSRNOT00000051416_46252,0
ENSRNOT00000082295_46253,0
ENSRNOT00000074662_46254,23
ENSRNOT00000027504_46255,0
ENSRNOT00000031743_46256,0
ENSRNOT00000065814_46257,10
ENSRNOT00000051823_46258,0
ENSRNOT00000091279_46259,1
ENSRNOT00000082837_46260,108
ENSRNOT00000000627_46261,1190
ENSRNOT00000076773_46262,2
ENSRNOT00000018209_46263,0
ENSRNOT00000039813_46264,0
ENSRNOT00000090277_46265,38
ENSRNOT00000068351_46266,43
ENSRNOT00000010157_46267,33
ENSRNOT00000071578_46268,264
ENSRNOT00000054980_46269,0
ENSRNOT00000079466_46270,163
ENSRNOT00000046713_46271,0
ENSRNOT00000001113_46272,0
ENSRNOT00000042211_46273,0
ENSRNOT00000046854_46274,0
ENSRNOT00000075424_46275,0
ENSRNOT00000074550_46276,22
ENSRNOT00000003150_46277,10
ENSRNOT00000011576_46278,16
ENSRNOT00000005285_46279,0
ENSRNOT00000005786_46280,2905
ENSRNOT00000030962_46281,0
ENSRNOT00000043788_46282,1
ENSRNOT00000066606_46283,0
ENSRNOT00000085995_46284,108
ENSRNOT00000011915_46285,66
ENSRNOT00000070963_46286,4
ENSRNOT00000064925_46287,673
ENSRNOT00000091288_46288,282
ENSRNOT00000026057_46289,42
ENSRNOT00000078785_46290,0
ENSRNOT00000020748_46291,79
ENSRNOT00000020580_46292,122
ENSRNOT00000073991_46293,9
ENSRNOT00000064860_46294,355
ENSRNOT00000072288_46295,0
ENSRNOT00000084022_46296,0
ENSRNOT00000090449_46297,0
ENSRNOT00000085481_46298,0
ENSRNOT00000017858_46299,64
ENSRNOT00000072856_46300,20
ENSRNOT00000087171_46301,0
ENSRNOT00000001905_46302,19
ENSRNOT00000045110_46303,0
ENSRNOT00000021797_46304,5
ENSRNOT00000001115_46305,28
ENSRNOT00000017265_46306,46
ENSRNOT00000034157_46307,11
ENSRNOT00000061345_46308,130
ENSRNOT00000074294_46309,7
ENSRNOT00000078528_46310,539
ENSRNOT00000072055_46311,1
ENSRNOT00000020855_46312,0
ENSRNOT00000025615_46313,87
ENSRNOT00000013852_46314,80
ENSRNOT00000056255_46315,0
ENSRNOT00000032309_46316,2
ENSRNOT00000034839_46317,0
ENSRNOT00000083135_46318,0
ENSRNOT00000003527_46319,0
ENSRNOT00000088807_46320,245
ENSRNOT00000075452_46321,0
ENSRNOT00000038649_46322,342
ENSRNOT00000068080_46323,0
ENSRNOT00000012354_46324,290
ENSRNOT00000022351_46325,2
ENSRNOT00000086342_46326,3
ENSRNOT00000055464_46327,75
ENSRNOT00000060737_46328,0
ENSRNOT00000014964_46329,0
ENSRNOT00000029435_46330,4258
ENSRNOT00000072028_46331,26
ENSRNOT00000021405_46332,16
ENSRNOT00000001815_46333,53
ENSRNOT00000090725_46334,0
ENSRNOT00000044237_46335,0
ENSRNOT00000043599_46336,0
ENSRNOT00000013467_46337,26
ENSRNOT00000049391_46338,129
ENSRNOT00000022512_46339,0
ENSRNOT00000059490_46340,0
ENSRNOT00000001722_46341,203
ENSRNOT00000073626_46342,0
ENSRNOT00000045938_46343,1
ENSRNOT00000055536_46344,0
ENSRNOT00000032439_46345,0
ENSRNOT00000058172_46346,0
ENSRNOT00000004113_46347,22
ENSRNOT00000022802_46348,0
ENSRNOT00000080665_46349,0
ENSRNOT00000078886_46350,0
ENSRNOT00000005438_46351,5
ENSRNOT00000074738_46352,51
ENSRNOT00000056860_46353,0
ENSRNOT00000006154_46354,8
ENSRNOT00000017169_46355,0
ENSRNOT00000034477_46356,32
ENSRNOT00000087150_46357,0
ENSRNOT00000075280_46358,755
ENSRNOT00000035309_46359,16
ENSRNOT00000068214_46360,0
ENSRNOT00000017243_46361,259
ENSRNOT00000085501_46362,58
ENSRNOT00000057022_46363,0
ENSRNOT00000025550_46364,354
ENSRNOT00000016529_46365,6
ENSRNOT00000017358_46366,0
ENSRNOT00000088661_46367,183
ENSRNOT00000008327_46368,0
ENSRNOT00000015712_46369,0
ENSRNOT00000086323_46370,0
ENSRNOT00000043206_46371,0
ENSRNOT00000016984_46372,29
ENSRNOT00000087374_46373,0
ENSRNOT00000018071_46374,413
ENSRNOT00000083609_46375,0
ENSRNOT00000028174_46376,2
ENSRNOT00000064487_46377,0
ENSRNOT00000065335_46378,10
ENSRNOT00000037043_46379,313
ENSRNOT00000029565_46380,47
ENSRNOT00000084720_46381,50
ENSRNOT00000000888_46382,0
ENSRNOT00000028740_46383,78
ENSRNOT00000091931_46384,0
ENSRNOT00000028861_46385,0
ENSRNOT00000010796_46386,0
ENSRNOT00000082000_46387,0
ENSRNOT00000020453_46388,135
ENSRNOT00000073753_46389,0
ENSRNOT00000080949_46390,18540
ENSRNOT00000012635_46391,331
ENSRNOT00000001797_46392,2
ENSRNOT00000031175_46393,0
ENSRNOT00000017224_46394,90
ENSRNOT00000022369_46395,4
ENSRNOT00000066069_46396,0
ENSRNOT00000009569_46397,1
ENSRNOT00000076667_46398,33
ENSRNOT00000004081_46399,10
ENSRNOT00000014353_46400,45
ENSRNOT00000072025_46401,0
ENSRNOT00000042736_46402,3807
ENSRNOT00000064951_46403,0
ENSRNOT00000015570_46404,0
ENSRNOT00000075986_46405,0
ENSRNOT00000007636_46406,0
ENSRNOT00000079257_46407,0
ENSRNOT00000005349_46408,66
ENSRNOT00000028249_46409,0
ENSRNOT00000019640_46410,38
ENSRNOT00000024677_46411,323
ENSRNOT00000014041_46412,0
ENSRNOT00000061601_46413,0
ENSRNOT00000058216_46414,34
ENSRNOT00000005828_46415,47
ENSRNOT00000019536_46416,93
ENSRNOT00000017915_46417,99
ENSRNOT00000050059_46418,360
ENSRNOT00000023383_46419,131
ENSRNOT00000075823_46420,93
ENSRNOT00000040836_46421,1
ENSRNOT00000013625_46422,57
ENSRNOT00000050651_46423,0
ENSRNOT00000086594_46424,0
ENSRNOT00000006020_46425,338
ENSRNOT00000036874_46426,1
ENSRNOT00000044666_46427,0
ENSRNOT00000019777_46428,0
ENSRNOT00000001008_46429,0
ENSRNOT00000037392_46430,4
ENSRNOT00000009083_46431,89
ENSRNOT00000044795_46432,0
ENSRNOT00000044964_46433,0
ENSRNOT00000029184_46434,0
ENSRNOT00000079418_46435,78
ENSRNOT00000091086_46436,0
ENSRNOT00000039925_46437,0
ENSRNOT00000045349_46438,8
ENSRNOT00000011287_46439,37
ENSRNOT00000068545_46440,707
ENSRNOT00000084858_46441,104
ENSRNOT00000054947_46442,0
ENSRNOT00000031067_46443,7
ENSRNOT00000072890_46444,13
ENSRNOT00000059807_46445,3
ENSRNOT00000010533_46446,0
ENSRNOT00000023460_46447,21
ENSRNOT00000083649_46448,0
ENSRNOT00000014826_46449,0
ENSRNOT00000004735_46450,166
ENSRNOT00000004003_46451,1
ENSRNOT00000085620_46452,1505
ENSRNOT00000089602_46453,18
ENSRNOT00000090759_46454,0
ENSRNOT00000056998_46455,2
ENSRNOT00000063874_46456,0
ENSRNOT00000021264_46457,0
ENSRNOT00000033969_46458,0
ENSRNOT00000044979_46459,0
ENSRNOT00000073460_46460,88
ENSRNOT00000036853_46461,6
ENSRNOT00000090305_46462,17
ENSRNOT00000017362_46463,83
ENSRNOT00000017307_46464,0
ENSRNOT00000051266_46465,0
ENSRNOT00000019047_46466,64
ENSRNOT00000009877_46467,3
ENSRNOT00000001198_46468,0
ENSRNOT00000060109_46469,0
ENSRNOT00000081780_46470,2
ENSRNOT00000085579_46471,0
ENSRNOT00000016692_46472,66
ENSRNOT00000024459_46473,0
ENSRNOT00000014821_46474,34
ENSRNOT00000080233_46475,0
ENSRNOT00000025203_46476,88
ENSRNOT00000033122_46477,0
ENSRNOT00000009627_46478,0
ENSRNOT00000060551_46479,2
ENSRNOT00000010789_46480,142
ENSRNOT00000041244_46481,0
ENSRNOT00000008480_46482,85
ENSRNOT00000001675_46483,5
ENSRNOT00000019262_46484,100
ENSRNOT00000079938_46485,0
ENSRNOT00000033794_46486,0
ENSRNOT00000057758_46487,19
ENSRNOT00000083386_46488,0
ENSRNOT00000017727_46489,0
ENSRNOT00000035427_46490,8
ENSRNOT00000079382_46491,0
ENSRNOT00000080059_46492,21
ENSRNOT00000083990_46493,0
ENSRNOT00000032588_46494,58
ENSRNOT00000017420_46495,50
ENSRNOT00000012061_46496,1
ENSRNOT00000090853_46497,14
ENSRNOT00000016919_46498,0
ENSRNOT00000033724_46499,60
ENSRNOT00000050480_46500,0
ENSRNOT00000016316_46501,1
ENSRNOT00000019222_46502,0
ENSRNOT00000078067_46503,44
ENSRNOT00000005332_46504,0
ENSRNOT00000051968_46505,0
ENSRNOT00000027847_46506,47
ENSRNOT00000036940_46507,0
ENSRNOT00000031974_46508,0
ENSRNOT00000017240_46509,0
ENSRNOT00000027265_46510,0
ENSRNOT00000084533_46511,3
ENSRNOT00000079625_46512,0
ENSRNOT00000079807_46513,2
ENSRNOT00000009697_46514,15
ENSRNOT00000014933_46515,48
ENSRNOT00000017324_46516,19
ENSRNOT00000011290_46517,0
ENSRNOT00000042764_46518,0
ENSRNOT00000074392_46519,81
ENSRNOT00000014091_46520,14
ENSRNOT00000033278_46521,0
ENSRNOT00000026032_46522,30
ENSRNOT00000048582_46523,15
ENSRNOT00000040329_46524,2
ENSRNOT00000071580_46525,2
ENSRNOT00000026419_46526,0
ENSRNOT00000057179_46527,237
ENSRNOT00000088559_46528,21
ENSRNOT00000048910_46529,5
ENSRNOT00000043339_46530,0
ENSRNOT00000013857_46531,0
ENSRNOT00000048363_46532,0
ENSRNOT00000023108_46533,0
ENSRNOT00000017226_46534,31
ENSRNOT00000010377_46535,1
ENSRNOT00000054924_46536,19
ENSRNOT00000060186_46537,0
ENSRNOT00000090643_46538,0
ENSRNOT00000023546_46539,0
ENSRNOT00000071222_46540,0
ENSRNOT00000091551_46541,0
ENSRNOT00000090203_46542,0
ENSRNOT00000093467_46543,71
ENSRNOT00000007424_46544,0
ENSRNOT00000079345_46545,0
ENSRNOT00000072605_46546,0
ENSRNOT00000086270_46547,0
ENSRNOT00000082499_46548,0
ENSRNOT00000086866_46549,0
ENSRNOT00000017966_46550,7
ENSRNOT00000040147_46551,0
ENSRNOT00000018566_46552,0
ENSRNOT00000050528_46553,73
ENSRNOT00000002995_46554,63
ENSRNOT00000060683_46555,21
ENSRNOT00000046527_46556,0
ENSRNOT00000011904_46557,1
ENSRNOT00000033684_46558,90
ENSRNOT00000089610_46559,0
ENSRNOT00000071399_46560,0
ENSRNOT00000074598_46561,0
ENSRNOT00000066739_46562,13
ENSRNOT00000092125_46563,16
ENSRNOT00000022176_46564,149
ENSRNOT00000020885_46565,26
ENSRNOT00000060376_46566,0
ENSRNOT00000006885_46567,0
ENSRNOT00000005270_46568,484
ENSRNOT00000024452_46569,62
ENSRNOT00000009665_46570,402
ENSRNOT00000047844_46571,0
ENSRNOT00000022390_46572,0
ENSRNOT00000064450_46573,17
ENSRNOT00000024940_46574,0
ENSRNOT00000020513_46575,0
ENSRNOT00000012773_46576,0
ENSRNOT00000087254_46577,3
ENSRNOT00000078769_46578,0
ENSRNOT00000091252_46579,0
ENSRNOT00000036189_46580,0
ENSRNOT00000086789_46581,20
ENSRNOT00000027789_46582,1
ENSRNOT00000045984_46583,26
ENSRNOT00000013604_46584,27
ENSRNOT00000038951_46585,3
ENSRNOT00000082517_46586,0
ENSRNOT00000077050_46587,0
ENSRNOT00000017046_46588,1
ENSRNOT00000000483_46589,8
ENSRNOT00000055862_46590,19
ENSRNOT00000022097_46591,0
ENSRNOT00000021179_46592,0
ENSRNOT00000087250_46593,0
ENSRNOT00000083168_46594,0
ENSRNOT00000068323_46595,3781
ENSRNOT00000034411_46596,23
ENSRNOT00000003072_46597,18
ENSRNOT00000015624_46598,28
ENSRNOT00000020401_46599,0
ENSRNOT00000000325_46600,0
ENSRNOT00000090799_46601,3
ENSRNOT00000087818_46602,0
ENSRNOT00000048845_46603,1
ENSRNOT00000047615_46604,0
ENSRNOT00000087430_46605,1
ENSRNOT00000002807_46606,0
ENSRNOT00000006005_46607,0
ENSRNOT00000092162_46608,1
ENSRNOT00000090303_46609,37
ENSRNOT00000046379_46610,0
ENSRNOT00000022285_46611,0
ENSRNOT00000044678_46612,206
ENSRNOT00000028833_46613,0
ENSRNOT00000086536_46614,0
ENSRNOT00000029413_46615,0
ENSRNOT00000018882_46616,0
ENSRNOT00000008140_46617,85
ENSRNOT00000075303_46618,0
ENSRNOT00000084493_46619,0
ENSRNOT00000080602_46620,0
ENSRNOT00000030462_46621,1
ENSRNOT00000007967_46622,0
ENSRNOT00000024959_46623,12
ENSRNOT00000011884_46624,0
ENSRNOT00000008294_46625,0
ENSRNOT00000014405_46626,2
ENSRNOT00000017005_46627,115
ENSRNOT00000064594_46628,9
ENSRNOT00000076175_46629,97
ENSRNOT00000015756_46630,38
ENSRNOT00000034464_46631,19
ENSRNOT00000016854_46632,15
ENSRNOT00000025051_46633,1
ENSRNOT00000010144_46634,3
ENSRNOT00000037996_46635,4
ENSRNOT00000001913_46636,101
ENSRNOT00000084780_46637,0
ENSRNOT00000014479_46638,306
ENSRNOT00000051296_46639,0
ENSRNOT00000082024_46640,0
ENSRNOT00000044991_46641,3
ENSRNOT00000012538_46642,0
ENSRNOT00000067836_46643,27
ENSRNOT00000007466_46644,4
ENSRNOT00000067913_46645,182
ENSRNOT00000083214_46646,0
ENSRNOT00000078110_46647,0
ENSRNOT00000082809_46648,21
ENSRNOT00000079584_46649,502
ENSRNOT00000002942_46650,0
ENSRNOT00000087114_46651,0
ENSRNOT00000045693_46652,0
ENSRNOT00000026817_46653,6
ENSRNOT00000005138_46654,296
ENSRNOT00000086807_46655,0
ENSRNOT00000011086_46656,0
ENSRNOT00000032433_46657,0
ENSRNOT00000086127_46658,27
ENSRNOT00000011376_46659,0
ENSRNOT00000017972_46660,8
ENSRNOT00000029766_46661,0
ENSRNOT00000007887_46662,15
ENSRNOT00000003361_46663,28
ENSRNOT00000005060_46664,0
ENSRNOT00000086147_46665,33
ENSRNOT00000090725_46666,0
ENSRNOT00000019403_46667,225
